chr,window_start,window_end,CG,CHG,CHH,rec
chr3,28700001,28800000.0,963.0,654.0,0.0,0.0
chr3,28800001,28900000.0,664.0,360.0,0.0,0.0
chr3,28900001,29000000.0,1148.0,480.0,3.0,0.0
chr3,29000001,29100000.0,1113.0,738.0,0.0,0.0
chr3,29100001,29200000.0,1130.0,500.0,3.0,0.0
chr3,29200001,29300000.0,605.0,341.0,0.0,0.0
chr3,29300001,29400000.0,1212.0,568.0,5.0,0.0
chr3,29400001,29500000.0,1087.0,668.0,0.0,0.0
chr3,29500001,29600000.0,562.0,276.0,0.0,0.0
chr3,29600001,29700000.0,915.0,479.0,0.0,0.0
chr3,29700001,29800000.0,1018.0,501.0,0.0,0.0
chr3,29800001,29900000.0,1126.0,457.0,0.0,0.0
chr3,29900001,30000000.0,983.0,540.0,0.0,0.0
chr3,30000001,30100000.0,995.0,387.0,1.0,0.0
chr3,30100001,30200000.0,760.0,210.0,0.0,0.0
chr3,30200001,30300000.0,1092.0,408.0,2.0,0.0
chr3,30300001,30400000.0,949.0,352.0,1.0,0.0
chr3,30400001,30500000.0,665.0,499.0,0.0,0.0
chr3,30500001,30600000.0,1143.0,713.0,0.0,0.0
chr3,30600001,30700000.0,1035.0,472.0,1.0,0.0
chr3,30700001,30800000.0,1036.0,298.0,0.0,1.72
chr3,30800001,30900000.0,2546.0,531.0,2.0,0.0
chr3,30900001,31000000.0,1007.0,499.0,0.0,0.0
chr3,31000001,31100000.0,1244.0,728.0,0.0,0.0
chr3,31100001,31200000.0,1051.0,523.0,0.0,0.0
chr3,31200001,31300000.0,832.0,488.0,0.0,0.0
chr3,31300001,31400000.0,806.0,298.0,0.0,0.0
chr3,31400001,31500000.0,732.0,451.0,0.0,0.0
chr3,31500001,31600000.0,1142.0,359.0,13.0,0.0
chr3,31600001,31700000.0,869.0,457.0,0.0,0.0
chr3,31700001,31800000.0,891.0,241.0,0.0,0.0
chr3,31800001,31900000.0,740.0,388.0,0.0,0.0
chr3,31900001,32000000.0,668.0,366.0,0.0,0.0
chr3,32000001,32100000.0,731.0,382.0,0.0,0.0
chr3,32100001,32200000.0,1245.0,526.0,1.0,0.0
chr3,32200001,32300000.0,1068.0,515.0,0.0,0.0
chr3,32300001,32400000.0,1040.0,552.0,0.0,0.0
chr3,32400001,32500000.0,1410.0,460.0,1.0,0.0
chr3,32500001,32600000.0,913.0,483.0,0.0,0.0
chr3,32600001,32700000.0,680.0,366.0,2.0,0.0
chr3,32700001,32800000.0,817.0,406.0,0.0,0.0
chr3,32800001,32900000.0,939.0,514.0,0.0,0.0
chr3,32900001,33000000.0,1046.0,430.0,0.0,0.0
chr3,33000001,33100000.0,1084.0,609.0,0.0,0.0
chr3,33100001,33200000.0,699.0,289.0,0.0,0.0
chr3,33200001,33300000.0,837.0,415.0,5.0,0.0
chr3,33300001,33400000.0,1691.0,690.0,0.0,0.0
chr3,33400001,33500000.0,1651.0,591.0,1.0,0.0
chr3,33500001,33600000.0,1428.0,524.0,2.0,0.0
chr3,33600001,33700000.0,1472.0,436.0,1.0,0.0
chr3,33700001,33800000.0,662.0,169.0,0.0,0.0
chr3,33800001,33900000.0,1493.0,457.0,0.0,0.0
chr3,33900001,34000000.0,1229.0,358.0,0.0,0.0
chr3,34000001,34100000.0,1352.0,315.0,2.0,0.0
chr3,34100001,34200000.0,1347.0,399.0,1.0,0.0
chr3,34200001,34300000.0,2116.0,507.0,11.0,0.0
chr3,34300001,34400000.0,1577.0,393.0,1.0,0.0
chr3,34400001,34500000.0,1660.0,409.0,1.0,0.0
chr3,34500001,34600000.0,1707.0,586.0,0.0,0.0
chr3,34600001,34700000.0,1415.0,455.0,2.0,0.0
chr3,34700001,34800000.0,1189.0,350.0,2.0,0.0
chr3,34800001,34900000.0,1344.0,386.0,0.0,0.0
chr3,34900001,35000000.0,3697.0,674.0,3.0,0.0
chr3,35000001,35100000.0,1032.0,240.0,3.0,0.0
chr3,35100001,35200000.0,1368.0,303.0,1.0,0.0
chr3,35200001,35300000.0,850.0,153.0,0.0,0.0
chr3,35300001,35400000.0,0.0,0.0,0.0,0.0
chr3,35400001,35500000.0,0.0,0.0,0.0,0.0
chr3,35500001,35600000.0,1031.0,316.0,0.0,0.0
chr3,35600001,35700000.0,1198.0,337.0,0.0,0.0
chr3,35700001,35800000.0,1938.0,590.0,1.0,0.0
chr3,35800001,35900000.0,1293.0,468.0,0.0,0.0
chr3,35900001,36000000.0,781.0,401.0,0.0,0.0
chr3,36000001,36100000.0,838.0,334.0,1.0,0.0
chr3,36100001,36200000.0,831.0,316.0,0.0,0.0
chr3,36200001,36300000.0,681.0,277.0,0.0,0.0
chr3,36300001,36400000.0,1066.0,518.0,0.0,0.0
chr3,36400001,36500000.0,388.0,117.0,1.0,0.0
chr3,36500001,36600000.0,396.0,176.0,0.0,0.0
chr3,36600001,36700000.0,660.0,227.0,2.0,0.0
chr3,36700001,36800000.0,992.0,506.0,0.0,0.0
chr3,36800001,36900000.0,537.0,303.0,0.0,0.0
chr3,36900001,37000000.0,734.0,537.0,0.0,0.0
chr3,37000001,37100000.0,803.0,385.0,0.0,0.0
chr3,37100001,37200000.0,999.0,558.0,0.0,0.0
chr3,37200001,37300000.0,848.0,462.0,0.0,0.0
chr3,37300001,37400000.0,807.0,451.0,4.0,0.0
chr3,37400001,37500000.0,718.0,404.0,0.0,0.0
chr3,37500001,37600000.0,673.0,367.0,1.0,0.0
chr3,37600001,37700000.0,967.0,589.0,0.0,0.0
chr3,37700001,37800000.0,618.0,351.0,1.0,0.0
chr3,37800001,37900000.0,821.0,321.0,0.0,0.0
chr3,37900001,38000000.0,779.0,556.0,0.0,0.0
chr3,38000001,38100000.0,679.0,433.0,0.0,0.0
chr3,38100001,38200000.0,1258.0,602.0,0.0,0.0
chr3,38200001,38300000.0,918.0,446.0,0.0,0.0
chr3,38300001,38400000.0,312.0,101.0,0.0,0.0
chr3,38400001,38500000.0,710.0,466.0,0.0,0.0
chr3,38500001,38600000.0,793.0,500.0,1.0,0.0
chr3,38600001,38700000.0,1217.0,629.0,0.0,0.0
chr3,38700001,38800000.0,1204.0,519.0,2.0,0.0
chr3,38800001,38900000.0,918.0,580.0,2.0,0.0
chr3,38900001,39000000.0,1118.0,638.0,0.0,0.0
chr3,39000001,39100000.0,805.0,372.0,0.0,0.0
chr3,39100001,39200000.0,733.0,367.0,0.0,0.0
chr3,39200001,39300000.0,588.0,245.0,0.0,0.0
chr3,39300001,39400000.0,806.0,339.0,0.0,0.0
chr3,39400001,39500000.0,636.0,503.0,0.0,0.0
chr3,39500001,39600000.0,368.0,175.0,0.0,0.0
chr3,39600001,39700000.0,610.0,376.0,1.0,0.0
chr3,39700001,39800000.0,686.0,363.0,0.0,0.0
chr3,39800001,39900000.0,617.0,361.0,1.0,0.0
chr3,39900001,40000000.0,870.0,431.0,0.0,0.0
chr3,40000001,40100000.0,849.0,397.0,2.0,0.0
chr3,40100001,40200000.0,1264.0,718.0,2.0,0.0
chr3,40200001,40300000.0,754.0,280.0,0.0,0.0
chr3,40300001,40400000.0,1004.0,551.0,0.0,0.0
chr3,40400001,40500000.0,1061.0,602.0,18.0,0.0
chr3,40500001,40600000.0,1131.0,538.0,0.0,0.0
chr3,40600001,40700000.0,864.0,617.0,0.0,0.0
chr3,40700001,40800000.0,879.0,485.0,0.0,0.0
chr3,40800001,40900000.0,1118.0,582.0,0.0,0.0
chr3,40900001,41000000.0,994.0,569.0,0.0,0.0
chr3,41000001,41100000.0,893.0,528.0,0.0,0.0
chr3,41100001,41200000.0,655.0,331.0,10.0,0.0
chr3,41200001,41300000.0,751.0,187.0,0.0,0.0
chr3,41300001,41400000.0,1007.0,301.0,0.0,0.0
chr3,41400001,41500000.0,921.0,432.0,1.0,0.0
chr3,41500001,41600000.0,704.0,353.0,0.0,0.0
chr3,41600001,41700000.0,748.0,397.0,0.0,0.0
chr3,41700001,41800000.0,806.0,427.0,1.0,0.0
chr3,41800001,41900000.0,1039.0,506.0,0.0,0.0
chr3,41900001,42000000.0,1158.0,593.0,0.0,0.0
chr3,42000001,42100000.0,1014.0,625.0,18.0,0.0
chr3,42100001,42200000.0,856.0,553.0,9.0,0.0
chr3,42200001,42300000.0,754.0,436.0,0.0,0.0
chr3,42300001,42400000.0,710.0,468.0,0.0,0.0
chr3,42400001,42500000.0,940.0,429.0,3.0,0.0
chr3,42500001,42600000.0,937.0,579.0,0.0,0.0
chr3,42600001,42700000.0,934.0,468.0,19.0,0.0
chr3,42700001,42800000.0,1163.0,597.0,0.0,0.0
chr3,42800001,42900000.0,1184.0,476.0,6.0,0.0
chr3,42900001,43000000.0,1018.0,451.0,0.0,0.0
chr3,43000001,43100000.0,888.0,452.0,0.0,0.0
chr3,43100001,43200000.0,713.0,365.0,14.0,0.0
chr3,43200001,43300000.0,957.0,432.0,1.0,0.0
chr3,43300001,43400000.0,1257.0,525.0,0.0,0.0
chr3,43400001,43500000.0,1140.0,561.0,0.0,0.0
chr3,43500001,43600000.0,1114.0,651.0,0.0,0.0
chr3,43600001,43700000.0,1132.0,737.0,0.0,0.0
chr3,43700001,43800000.0,771.0,527.0,15.0,0.0
chr3,43800001,43900000.0,1096.0,489.0,0.0,0.0
chr3,43900001,44000000.0,1082.0,576.0,0.0,0.0
chr3,44000001,44100000.0,960.0,458.0,0.0,0.0
chr3,44100001,44200000.0,747.0,331.0,0.0,0.0
chr3,44200001,44300000.0,1138.0,649.0,0.0,0.0
chr3,44300001,44400000.0,977.0,550.0,0.0,0.0
chr3,44400001,44500000.0,689.0,357.0,0.0,0.0
chr3,44500001,44600000.0,871.0,490.0,0.0,0.0
chr3,44600001,44700000.0,902.0,481.0,14.0,0.0
chr3,44700001,44800000.0,779.0,584.0,0.0,0.0
chr3,44800001,44900000.0,474.0,253.0,1.0,0.0
chr3,44900001,45000000.0,921.0,540.0,30.0,0.0
chr3,45000001,45100000.0,900.0,612.0,1.0,0.0
chr3,45100001,45200000.0,1198.0,601.0,0.0,0.0
chr3,45200001,45300000.0,711.0,449.0,2.0,0.0
chr3,45300001,45400000.0,802.0,397.0,3.0,0.0
chr3,45400001,45500000.0,1121.0,638.0,0.0,0.0
chr3,45500001,45600000.0,641.0,373.0,18.0,0.0
chr3,45600001,45700000.0,942.0,525.0,0.0,0.0
chr3,45700001,45800000.0,835.0,559.0,1.0,0.0
chr3,45800001,45900000.0,1002.0,531.0,0.0,0.0
chr3,45900001,46000000.0,1147.0,658.0,23.0,0.0
chr3,46000001,46100000.0,713.0,386.0,0.0,0.0
chr3,46100001,46200000.0,1206.0,602.0,0.0,0.0
chr3,46200001,46300000.0,1004.0,638.0,0.0,0.0
chr3,46300001,46400000.0,1153.0,720.0,12.0,0.0
chr3,46400001,46500000.0,1113.0,659.0,2.0,0.0
chr3,46500001,46600000.0,657.0,444.0,2.0,0.0
chr3,46600001,46700000.0,1033.0,473.0,18.0,0.0
chr3,46700001,46800000.0,960.0,625.0,1.0,0.0
chr3,46800001,46900000.0,889.0,292.0,27.0,0.0
chr3,46900001,47000000.0,1010.0,366.0,3.0,0.0
chr3,47000001,47100000.0,807.0,572.0,0.0,0.0
chr3,47100001,47200000.0,826.0,472.0,0.0,0.0
chr3,47200001,47300000.0,990.0,344.0,4.0,0.0
chr3,47300001,47400000.0,1271.0,648.0,0.0,0.0
chr3,47400001,47500000.0,771.0,372.0,1.0,0.0
chr3,47500001,47600000.0,574.0,352.0,0.0,0.0
chr3,47600001,47700000.0,468.0,197.0,0.0,0.0
chr3,47700001,47800000.0,552.0,337.0,0.0,0.0
chr3,47800001,47900000.0,968.0,488.0,44.0,0.0
chr3,47900001,48000000.0,712.0,370.0,21.0,0.0
chr3,48000001,48100000.0,655.0,308.0,25.0,0.0
chr3,48100001,48200000.0,681.0,438.0,0.0,0.0
chr3,48200001,48300000.0,703.0,474.0,0.0,0.0
chr3,48300001,48400000.0,651.0,369.0,1.0,0.0
chr3,48400001,48500000.0,982.0,459.0,29.0,0.64
chr3,48500001,48600000.0,654.0,220.0,1.0,0.0
chr3,48600001,48700000.0,997.0,454.0,0.0,0.0
chr3,48700001,48800000.0,877.0,507.0,0.0,0.0
chr3,48800001,48900000.0,1130.0,696.0,24.0,0.0
chr3,48900001,49000000.0,1093.0,602.0,1.0,0.0
chr3,49000001,49100000.0,924.0,444.0,21.0,0.0
chr3,49100001,49200000.0,890.0,554.0,5.0,0.0
chr3,49200001,49300000.0,1056.0,495.0,0.0,0.0
chr3,49300001,49400000.0,1111.0,764.0,0.0,0.0
chr3,49400001,49500000.0,752.0,469.0,0.0,0.0
chr3,49500001,49600000.0,1227.0,678.0,0.0,0.0
chr3,49600001,49700000.0,707.0,370.0,23.0,0.0
chr3,49700001,49800000.0,1124.0,574.0,0.0,0.0
chr3,49800001,49900000.0,1122.0,619.0,0.0,0.0
chr3,49900001,50000000.0,1008.0,602.0,2.0,0.0
chr3,50000001,50100000.0,1208.0,564.0,5.0,0.0
chr3,50100001,50200000.0,757.0,468.0,0.0,0.0
chr3,50200001,50300000.0,880.0,501.0,0.0,0.0
chr3,50300001,50400000.0,988.0,488.0,27.0,0.0
chr3,50400001,50500000.0,510.0,214.0,16.0,0.0
chr3,50500001,50600000.0,917.0,392.0,53.0,0.0
chr3,50600001,50700000.0,1021.0,422.0,16.0,0.0
chr3,50700001,50800000.0,917.0,374.0,17.0,0.0
chr3,50800001,50900000.0,664.0,300.0,2.0,0.0
chr3,50900001,51000000.0,685.0,297.0,11.0,0.0
chr3,51000001,51100000.0,515.0,184.0,52.0,0.0
chr3,51100001,51200000.0,850.0,369.0,63.0,0.0
chr3,51200001,51300000.0,900.0,267.0,10.0,0.0
chr3,51300001,51400000.0,629.0,285.0,24.0,0.0
chr3,51400001,51500000.0,649.0,319.0,19.0,0.58
chr3,51500001,51600000.0,818.0,482.0,8.0,0.0
chr3,51600001,51700000.0,904.0,336.0,59.0,0.0
chr3,51700001,51800000.0,1034.0,518.0,15.0,0.0
chr3,51800001,51900000.0,867.0,587.0,8.0,0.0
chr3,51900001,52000000.0,848.0,257.0,114.0,1.45
chr3,52000001,52100000.0,1089.0,495.0,30.0,0.0
chr3,52100001,52200000.0,944.0,354.0,49.0,0.0
chr3,52200001,52300000.0,906.0,440.0,65.0,0.56
chr3,52300001,52400000.0,736.0,385.0,21.0,0.27
chr3,52400001,52500000.0,771.0,346.0,96.0,0.0
chr3,52500001,52600000.0,798.0,553.0,5.0,0.0
chr3,52600001,52700000.0,981.0,398.0,7.0,0.0
chr3,52700001,52800000.0,1223.0,475.0,20.0,0.0
chr3,52800001,52900000.0,1013.0,490.0,16.0,1.06
chr3,52900001,53000000.0,764.0,486.0,4.0,0.0
chr3,53000001,53100000.0,724.0,411.0,13.0,0.0
chr3,53100001,53200000.0,968.0,536.0,18.0,0.0
chr3,53200001,53300000.0,985.0,357.0,18.0,0.0
chr3,53300001,53400000.0,493.0,131.0,52.0,0.0
chr3,53400001,53500000.0,1032.0,261.0,3.0,1.84
chr3,53500001,53600000.0,1057.0,162.0,74.0,0.0
chr3,53600001,53700000.0,1030.0,427.0,28.0,0.0
chr3,53700001,53800000.0,960.0,329.0,42.0,0.0
chr3,53800001,53900000.0,1202.0,787.0,1.0,0.0
chr3,53900001,54000000.0,740.0,485.0,5.0,0.34
chr3,54000001,54100000.0,990.0,589.0,63.0,0.0
chr3,54100001,54200000.0,876.0,438.0,35.0,0.0
chr3,54200001,54300000.0,724.0,275.0,22.0,0.25
chr3,54300001,54400000.0,697.0,574.0,76.0,0.0
chr3,54400001,54500000.0,958.0,332.0,21.0,0.54
chr3,54500001,54600000.0,971.0,441.0,1.0,0.0
chr3,54600001,54700000.0,794.0,370.0,26.0,0.0
chr3,54700001,54800000.0,686.0,297.0,26.0,0.0
chr3,54800001,54900000.0,835.0,254.0,52.0,0.0
chr3,54900001,55000000.0,1216.0,537.0,70.0,0.59
chr3,55000001,55100000.0,1101.0,606.0,6.0,0.0
chr3,55100001,55200000.0,864.0,238.0,53.0,0.0
chr3,55200001,55300000.0,967.0,426.0,35.0,0.0
chr3,55300001,55400000.0,686.0,217.0,105.0,0.0
chr3,55400001,55500000.0,918.0,186.0,46.0,1.52
chr3,55500001,55600000.0,876.0,402.0,74.0,0.0
chr3,55600001,55700000.0,1126.0,368.0,86.0,0.0
chr3,55700001,55800000.0,879.0,335.0,38.0,0.0
chr3,55800001,55900000.0,699.0,305.0,76.0,0.75
chr3,55900001,56000000.0,780.0,170.0,94.0,0.0
chr3,56000001,56100000.0,730.0,227.0,210.0,0.0
chr3,56100001,56200000.0,762.0,262.0,27.0,0.0
chr3,56200001,56300000.0,894.0,515.0,66.0,0.0
chr3,56300001,56400000.0,676.0,333.0,46.0,0.82
chr3,56400001,56500000.0,669.0,447.0,32.0,0.0
chr3,56500001,56600000.0,1036.0,455.0,60.0,0.0
chr3,56600001,56700000.0,807.0,372.0,10.0,0.74
chr3,56700001,56800000.0,819.0,392.0,57.0,0.0
chr3,56800001,56900000.0,668.0,302.0,30.0,0.74
chr3,56900001,57000000.0,809.0,365.0,127.0,1.34
chr3,57000001,57100000.0,808.0,225.0,38.0,0.0
chr3,57100001,57200000.0,915.0,355.0,25.0,1.6
chr3,57200001,57300000.0,805.0,178.0,79.0,0.0
chr3,57300001,57400000.0,678.0,151.0,89.0,1.01
chr3,57400001,57500000.0,600.0,159.0,74.0,0.0
chr3,57500001,57600000.0,572.0,241.0,23.0,0.0
chr3,57600001,57700000.0,624.0,230.0,158.0,2.22
chr3,57700001,57800000.0,710.0,192.0,39.0,0.0
chr3,57800001,57900000.0,471.0,201.0,107.0,0.0
chr3,57900001,58000000.0,772.0,242.0,158.0,0.51
chr3,58000001,58100000.0,800.0,205.0,98.0,0.83
chr3,58100001,58200000.0,966.0,320.0,51.0,0.0
chr3,58200001,58300000.0,631.0,356.0,115.0,1.74
chr3,58300001,58400000.0,721.0,197.0,68.0,0.0
chr3,58400001,58500000.0,828.0,273.0,62.0,0.0
chr3,58500001,58600000.0,641.0,252.0,108.0,0.99
chr3,58600001,58700000.0,666.0,173.0,217.0,0.38
chr3,58700001,58800000.0,762.0,127.0,114.0,1.38
chr3,58800001,58900000.0,671.0,412.0,79.0,0.0
chr3,58900001,59000000.0,748.0,173.0,166.0,0.0
chr3,59000001,59100000.0,922.0,195.0,27.0,0.0
chr3,59100001,59200000.0,642.0,195.0,99.0,0.0
chr3,59200001,59300000.0,897.0,168.0,112.0,0.0
chr3,59300001,59400000.0,624.0,208.0,139.0,0.0
chr3,59400001,59500000.0,647.0,137.0,73.0,0.0
chr3,59500001,59600000.0,643.0,250.0,91.0,0.0
chr3,59600001,59700000.0,653.0,146.0,144.0,4.32
chr3,59700001,59800000.0,879.0,301.0,80.0,0.0
chr3,59800001,59900000.0,616.0,164.0,52.0,0.0
chr3,59900001,60000000.0,880.0,192.0,56.0,0.0
chr3,60000001,60100000.0,736.0,252.0,64.0,0.0
chr3,60100001,60200000.0,590.0,213.0,231.0,0.0
chr3,60200001,60300000.0,543.0,208.0,146.0,0.0
chr3,60300001,60400000.0,786.0,263.0,6.0,0.0
chr3,60400001,60500000.0,675.0,253.0,54.0,0.0
chr3,60500001,60600000.0,546.0,377.0,100.0,0.97
chr3,60600001,60700000.0,648.0,148.0,43.0,1.7
chr3,60700001,60800000.0,716.0,240.0,193.0,0.79
chr3,60800001,60900000.0,672.0,188.0,114.0,0.4
chr3,60900001,61000000.0,601.0,162.0,55.0,0.57
chr3,61000001,61100000.0,510.0,160.0,119.0,0.0
chr3,61100001,61200000.0,747.0,342.0,94.0,0.0
chr3,61200001,61300000.0,913.0,158.0,64.0,0.0
chr3,61300001,61400000.0,542.0,186.0,103.0,1.47
chr3,61400001,61500000.0,686.0,308.0,97.0,0.0
chr3,61500001,61600000.0,736.0,202.0,87.0,0.0
chr3,61600001,61700000.0,577.0,123.0,90.0,0.0
chr3,61700001,61800000.0,612.0,176.0,256.0,1.18
chr3,61800001,61900000.0,615.0,176.0,140.0,0.0
chr3,61900001,62000000.0,567.0,138.0,78.0,0.41
chr3,62000001,62100000.0,558.0,217.0,37.0,0.59
chr3,62100001,62200000.0,690.0,336.0,130.0,0.0
chr3,62200001,62300000.0,643.0,153.0,115.0,0.36
chr3,62300001,62400000.0,751.0,180.0,100.0,0.0
chr3,62400001,62500000.0,628.0,176.0,133.0,0.0
chr3,62500001,62600000.0,1030.0,197.0,31.0,0.0
chr3,62600001,62700000.0,686.0,203.0,107.0,0.72
chr3,62700001,62800000.0,974.0,401.0,57.0,0.0
chr3,62800001,62900000.0,552.0,210.0,108.0,0.0
chr3,62900001,63000000.0,921.0,180.0,86.0,0.0
chr3,63000001,63100000.0,856.0,292.0,62.0,0.37
chr3,63100001,63200000.0,443.0,151.0,77.0,0.42
chr3,63200001,63300000.0,707.0,172.0,196.0,1.76
chr3,63300001,63400000.0,542.0,198.0,28.0,0.0
chr3,63400001,63500000.0,688.0,194.0,44.0,0.31
chr3,63500001,63600000.0,518.0,96.0,79.0,0.0
chr3,63600001,63700000.0,751.0,170.0,70.0,0.52
chr3,63700001,63800000.0,949.0,226.0,162.0,0.0
chr3,63800001,63900000.0,632.0,157.0,128.0,0.08
chr3,63900001,64000000.0,974.0,177.0,39.0,0.0
chr3,64000001,64100000.0,1135.0,218.0,29.0,0.0
chr3,64100001,64200000.0,762.0,168.0,51.0,0.0
chr3,64200001,64300000.0,577.0,128.0,122.0,0.0
chr3,64300001,64400000.0,571.0,102.0,87.0,1.01
chr3,64400001,64500000.0,870.0,223.0,152.0,0.0
chr3,64500001,64600000.0,761.0,306.0,28.0,0.0
chr3,64600001,64700000.0,792.0,263.0,47.0,0.0
chr3,64700001,64800000.0,324.0,143.0,92.0,0.0
chr3,64800001,64900000.0,532.0,216.0,115.0,0.0
chr3,64900001,65000000.0,748.0,218.0,85.0,0.72
chr3,65000001,65100000.0,564.0,208.0,21.0,0.0
chr3,65100001,65200000.0,549.0,181.0,136.0,0.0
chr3,65200001,65300000.0,565.0,166.0,101.0,0.0
chr3,65300001,65400000.0,533.0,229.0,102.0,0.0
chr3,65400001,65500000.0,498.0,113.0,156.0,0.0
chr3,65500001,65600000.0,631.0,113.0,64.0,0.0
chr3,65600001,65700000.0,676.0,131.0,112.0,0.0
chr3,65700001,65800000.0,715.0,138.0,178.0,0.0
chr3,65800001,65900000.0,1130.0,462.0,28.0,4.65
chr3,65900001,66000000.0,746.0,305.0,116.0,0.0
chr3,66000001,66100000.0,849.0,229.0,147.0,0.0
chr3,66100001,66200000.0,487.0,153.0,121.0,0.0
chr3,66200001,66300000.0,462.0,179.0,116.0,0.0
chr3,66300001,66400000.0,605.0,348.0,138.0,0.0
chr3,66400001,66500000.0,551.0,152.0,38.0,0.0
chr3,66500001,66600000.0,586.0,179.0,144.0,0.0
chr3,66600001,66700000.0,732.0,162.0,99.0,1.59
chr3,66700001,66800000.0,662.0,208.0,91.0,0.0
chr3,66800001,66900000.0,615.0,100.0,72.0,0.0
chr3,66900001,67000000.0,776.0,258.0,154.0,0.0
chr3,67000001,67100000.0,631.0,201.0,85.0,0.0
chr3,67100001,67200000.0,703.0,152.0,53.0,0.0
chr3,67200001,67300000.0,478.0,95.0,145.0,0.0
chr3,67300001,67400000.0,728.0,323.0,112.0,2.09
chr3,67400001,67500000.0,519.0,172.0,82.0,0.0
chr3,67500001,67600000.0,545.0,176.0,178.0,0.0
chr3,67600001,67700000.0,604.0,189.0,158.0,0.0
chr3,67700001,67800000.0,461.0,161.0,31.0,0.0
chr3,67800001,67900000.0,546.0,264.0,96.0,0.0
chr3,67900001,68000000.0,825.0,110.0,41.0,0.0
chr3,68000001,68100000.0,695.0,355.0,186.0,0.0
chr3,68100001,68200000.0,517.0,74.0,72.0,0.0
chr3,68200001,68300000.0,497.0,139.0,84.0,0.0
chr3,68300001,68400000.0,516.0,107.0,42.0,0.0
chr3,68400001,68500000.0,1271.0,663.0,14.0,0.0
chr3,68500001,68600000.0,715.0,112.0,123.0,1.94
chr3,68600001,68700000.0,725.0,143.0,125.0,0.0
chr3,68700001,68800000.0,641.0,396.0,97.0,0.0
chr3,68800001,68900000.0,651.0,153.0,164.0,0.0
chr3,68900001,69000000.0,456.0,122.0,165.0,0.0
chr3,69000001,69100000.0,513.0,130.0,147.0,0.0
chr3,69100001,69200000.0,428.0,117.0,165.0,0.74
chr3,69200001,69300000.0,547.0,170.0,47.0,0.0
chr3,69300001,69400000.0,548.0,216.0,155.0,0.0
chr3,69400001,69500000.0,535.0,91.0,91.0,0.0
chr3,69500001,69600000.0,585.0,184.0,95.0,0.0
chr3,69600001,69700000.0,687.0,313.0,39.0,2.31
chr3,69700001,69800000.0,443.0,174.0,103.0,0.0
chr3,69800001,69900000.0,682.0,282.0,125.0,0.0
chr3,69900001,70000000.0,566.0,114.0,56.0,0.0
chr3,70000001,70100000.0,684.0,284.0,105.0,0.0
chr3,70100001,70200000.0,641.0,118.0,92.0,0.0
chr3,70200001,70300000.0,657.0,144.0,225.0,0.0
chr3,70300001,70400000.0,883.0,243.0,52.0,0.0
chr3,70400001,70500000.0,615.0,116.0,83.0,0.0
chr3,70500001,70600000.0,663.0,72.0,86.0,0.0
chr3,70600001,70700000.0,756.0,162.0,63.0,0.0
chr3,70700001,70800000.0,834.0,135.0,28.0,0.0
chr3,70800001,70900000.0,552.0,108.0,131.0,0.0
chr3,70900001,71000000.0,671.0,131.0,113.0,0.0
chr3,71000001,71100000.0,672.0,152.0,96.0,0.0
chr3,71100001,71200000.0,436.0,160.0,67.0,2.95
chr3,71200001,71300000.0,723.0,203.0,52.0,0.0
chr3,71300001,71400000.0,535.0,164.0,133.0,0.0
chr3,71400001,71500000.0,776.0,279.0,156.0,0.0
chr3,71500001,71600000.0,726.0,225.0,152.0,0.0
chr3,71600001,71700000.0,750.0,195.0,70.0,0.0
chr3,71700001,71800000.0,567.0,150.0,172.0,0.0
chr3,71800001,71900000.0,683.0,197.0,184.0,0.0
chr3,71900001,72000000.0,556.0,147.0,147.0,0.0
chr3,72000001,72100000.0,456.0,81.0,110.0,0.0
chr3,72100001,72200000.0,446.0,170.0,98.0,0.0
chr3,72200001,72300000.0,808.0,199.0,172.0,0.0
chr3,72300001,72400000.0,637.0,144.0,22.0,0.0
chr3,72400001,72500000.0,666.0,489.0,109.0,1.03
chr3,72500001,72600000.0,619.0,188.0,80.0,1.25
chr3,72600001,72700000.0,481.0,326.0,126.0,1.66
chr3,72700001,72800000.0,817.0,125.0,98.0,0.0
chr3,72800001,72900000.0,695.0,279.0,154.0,0.76
chr3,72900001,73000000.0,711.0,240.0,197.0,1.62
chr3,73000001,73100000.0,590.0,175.0,113.0,0.0
chr3,73100001,73200000.0,627.0,51.0,17.0,1.33
chr4,1,100000.0,696.0,420.0,33.0,0.0
chr4,100001,200000.0,874.0,169.0,86.0,0.0
chr4,200001,300000.0,480.0,208.0,47.0,0.0
chr4,300001,400000.0,804.0,199.0,62.0,1.8
chr4,400001,500000.0,713.0,274.0,122.0,0.0
chr4,500001,600000.0,900.0,274.0,70.0,0.0
chr4,600001,700000.0,853.0,298.0,85.0,5.15
chr4,700001,800000.0,892.0,184.0,21.0,0.0
chr4,800001,900000.0,667.0,349.0,59.0,0.0
chr4,900001,1000000.0,732.0,198.0,48.0,0.0
chr4,1000001,1100000.0,669.0,169.0,69.0,2.13
chr4,1100001,1200000.0,722.0,188.0,51.0,0.0
chr4,1200001,1300000.0,760.0,191.0,74.0,0.0
chr4,1300001,1400000.0,757.0,306.0,17.0,7.89
chr4,1400001,1500000.0,792.0,184.0,96.0,0.0
chr4,1500001,1600000.0,772.0,91.0,19.0,0.0
chr4,1600001,1700000.0,763.0,110.0,103.0,0.0
chr4,1700001,1800000.0,434.0,228.0,4.0,1.19
