chr,window_start,window_end,CG,CHG,CHH,rec
chr2,15000001,15100000.0,1243.0,1208.0,15.0,0.0
chr2,15100001,15200000.0,1210.0,804.0,19.0,0.0
chr2,15200001,15300000.0,1130.0,830.0,23.0,0.0
chr2,15300001,15400000.0,1050.0,598.0,37.0,0.0
chr2,15400001,15500000.0,1082.0,802.0,69.0,0.0
chr2,15500001,15600000.0,892.0,494.0,20.0,0.0
chr2,15600001,15700000.0,1034.0,494.0,27.0,0.0
chr2,15700001,15800000.0,1111.0,804.0,106.0,0.0
chr2,15800001,15900000.0,960.0,639.0,18.0,0.0
chr2,15900001,16000000.0,946.0,678.0,18.0,0.0
chr2,16000001,16100000.0,998.0,445.0,8.0,0.0
chr2,16100001,16200000.0,1008.0,599.0,8.0,0.0
chr2,16200001,16300000.0,943.0,565.0,18.0,0.0
chr2,16300001,16400000.0,1176.0,760.0,20.0,0.0
chr2,16400001,16500000.0,819.0,401.0,5.0,0.0
chr2,16500001,16600000.0,1011.0,561.0,5.0,0.0
chr2,16600001,16700000.0,1098.0,349.0,4.0,0.0
chr2,16700001,16800000.0,1070.0,625.0,17.0,0.0
chr2,16800001,16900000.0,742.0,489.0,72.0,0.0
chr2,16900001,17000000.0,1137.0,602.0,23.0,0.0
chr2,17000001,17100000.0,1045.0,616.0,17.0,0.0
chr2,17100001,17200000.0,919.0,606.0,24.0,0.0
chr2,17200001,17300000.0,1056.0,618.0,32.0,0.0
chr2,17300001,17400000.0,1289.0,803.0,35.0,0.0
chr2,17400001,17500000.0,983.0,625.0,26.0,0.0
chr2,17500001,17600000.0,879.0,625.0,28.0,0.0
chr2,17600001,17700000.0,1202.0,600.0,26.0,0.0
chr2,17700001,17800000.0,950.0,464.0,16.0,0.0
chr2,17800001,17900000.0,916.0,569.0,8.0,0.0
chr2,17900001,18000000.0,982.0,513.0,20.0,0.0
chr2,18000001,18100000.0,876.0,568.0,33.0,0.0
chr2,18100001,18200000.0,1635.0,548.0,15.0,0.0
chr2,18200001,18300000.0,3181.0,515.0,17.0,0.0
chr2,18300001,18400000.0,1120.0,450.0,13.0,0.0
chr2,18400001,18500000.0,851.0,560.0,14.0,0.0
chr2,18500001,18600000.0,1155.0,575.0,31.0,0.0
chr2,18600001,18700000.0,960.0,674.0,51.0,0.0
chr2,18700001,18800000.0,840.0,341.0,43.0,0.0
chr2,18800001,18900000.0,1036.0,448.0,32.0,0.0
chr2,18900001,19000000.0,1383.0,491.0,31.0,0.0
chr2,19000001,19100000.0,1287.0,604.0,27.0,0.0
chr2,19100001,19200000.0,1269.0,795.0,26.0,0.0
chr2,19200001,19300000.0,1028.0,695.0,76.0,0.0
chr2,19300001,19400000.0,1100.0,655.0,22.0,0.0
chr2,19400001,19500000.0,996.0,494.0,19.0,0.0
chr2,19500001,19600000.0,829.0,388.0,24.0,0.0
chr2,19600001,19700000.0,864.0,584.0,93.0,0.0
chr2,19700001,19800000.0,1121.0,672.0,50.0,0.0
chr2,19800001,19900000.0,983.0,773.0,65.0,0.0
chr2,19900001,20000000.0,1099.0,711.0,55.0,0.0
chr2,20000001,20100000.0,1191.0,707.0,39.0,0.0
chr2,20100001,20200000.0,1019.0,755.0,65.0,0.0
chr2,20200001,20300000.0,1088.0,853.0,42.0,0.0
chr2,20300001,20400000.0,941.0,468.0,21.0,0.0
chr2,20400001,20500000.0,1028.0,495.0,19.0,0.0
chr2,20500001,20600000.0,1057.0,850.0,23.0,0.0
chr2,20600001,20700000.0,1105.0,669.0,131.0,0.0
chr2,20700001,20800000.0,946.0,536.0,34.0,0.0
chr2,20800001,20900000.0,948.0,763.0,76.0,0.0
chr2,20900001,21000000.0,1149.0,818.0,86.0,0.0
chr2,21000001,21100000.0,1024.0,605.0,90.0,0.0
chr2,21100001,21200000.0,1104.0,645.0,77.0,0.0
chr2,21200001,21300000.0,998.0,583.0,66.0,0.0
chr2,21300001,21400000.0,622.0,316.0,38.0,0.0
chr2,21400001,21500000.0,945.0,640.0,54.0,0.0
chr2,21500001,21600000.0,927.0,701.0,59.0,0.0
chr2,21600001,21700000.0,1169.0,925.0,160.0,0.0
chr2,21700001,21800000.0,404.0,242.0,76.0,0.0
chr2,21800001,21900000.0,965.0,632.0,101.0,0.0
chr2,21900001,22000000.0,863.0,693.0,61.0,0.0
chr2,22000001,22100000.0,966.0,835.0,71.0,0.0
chr2,22100001,22200000.0,891.0,846.0,25.0,0.0
chr2,22200001,22300000.0,1154.0,766.0,22.0,0.0
chr2,22300001,22400000.0,1314.0,723.0,30.0,0.0
chr2,22400001,22500000.0,1063.0,662.0,18.0,0.0
chr2,22500001,22600000.0,1038.0,828.0,63.0,0.0
chr2,22600001,22700000.0,746.0,569.0,50.0,0.0
chr2,22700001,22800000.0,806.0,459.0,89.0,0.0
chr2,22800001,22900000.0,906.0,480.0,54.0,0.0
chr2,22900001,23000000.0,1023.0,592.0,86.0,0.0
chr2,23000001,23100000.0,643.0,448.0,13.0,0.0
chr2,23100001,23200000.0,939.0,541.0,148.0,0.0
chr2,23200001,23300000.0,767.0,469.0,58.0,0.0
chr2,23300001,23400000.0,825.0,805.0,96.0,0.0
chr2,23400001,23500000.0,736.0,502.0,62.0,0.0
chr2,23500001,23600000.0,887.0,425.0,66.0,0.0
chr2,23600001,23700000.0,812.0,715.0,133.0,0.0
chr2,23700001,23800000.0,953.0,564.0,46.0,0.0
chr2,23800001,23900000.0,901.0,755.0,140.0,0.0
chr2,23900001,24000000.0,876.0,601.0,76.0,0.0
chr2,24000001,24100000.0,1018.0,901.0,95.0,0.0
chr2,24100001,24200000.0,860.0,782.0,57.0,0.0
chr2,24200001,24300000.0,1104.0,1350.0,69.0,0.0
chr2,24300001,24400000.0,1030.0,849.0,76.0,0.0
chr2,24400001,24500000.0,947.0,1003.0,78.0,0.0
chr2,24500001,24600000.0,922.0,792.0,58.0,0.0
chr2,24600001,24700000.0,1089.0,646.0,30.0,0.0
chr2,24700001,24800000.0,1097.0,983.0,62.0,0.0
chr2,24800001,24900000.0,926.0,886.0,36.0,0.0
chr2,24900001,25000000.0,1176.0,967.0,22.0,0.0
chr2,25000001,25100000.0,1088.0,703.0,22.0,0.0
chr2,25100001,25200000.0,949.0,608.0,12.0,0.0
chr2,25200001,25300000.0,785.0,784.0,28.0,0.0
chr2,25300001,25400000.0,1200.0,1006.0,227.0,0.0
chr2,25400001,25500000.0,835.0,842.0,94.0,0.0
chr2,25500001,25600000.0,1029.0,837.0,106.0,0.0
chr2,25600001,25700000.0,851.0,498.0,142.0,0.0
chr2,25700001,25800000.0,960.0,668.0,104.0,0.0
chr2,25800001,25900000.0,892.0,569.0,132.0,0.0
chr2,25900001,26000000.0,998.0,906.0,51.0,0.0
chr2,26000001,26100000.0,993.0,842.0,48.0,0.0
chr2,26100001,26200000.0,966.0,674.0,85.0,0.0
chr2,26200001,26300000.0,985.0,925.0,45.0,0.0
chr2,26300001,26400000.0,1010.0,910.0,68.0,0.0
chr2,26400001,26500000.0,1132.0,851.0,48.0,0.0
chr2,26500001,26600000.0,899.0,740.0,34.0,0.0
chr2,26600001,26700000.0,767.0,985.0,83.0,0.0
chr2,26700001,26800000.0,1063.0,1123.0,107.0,0.0
chr2,26800001,26900000.0,796.0,479.0,48.0,0.0
chr2,26900001,27000000.0,915.0,755.0,29.0,0.0
chr2,27000001,27100000.0,837.0,723.0,43.0,0.0
chr2,27100001,27200000.0,878.0,655.0,81.0,0.0
chr2,27200001,27300000.0,872.0,1039.0,48.0,0.0
chr2,27300001,27400000.0,672.0,624.0,27.0,0.0
chr2,27400001,27500000.0,1002.0,771.0,99.0,0.0
chr2,27500001,27600000.0,998.0,916.0,43.0,0.0
chr2,27600001,27700000.0,1013.0,928.0,25.0,0.0
chr2,27700001,27800000.0,1024.0,911.0,31.0,0.0
chr2,27800001,27900000.0,956.0,747.0,76.0,0.0
chr2,27900001,28000000.0,851.0,669.0,114.0,0.0
chr2,28000001,28100000.0,649.0,587.0,281.0,0.0
chr2,28100001,28200000.0,979.0,881.0,155.0,0.0
chr2,28200001,28300000.0,889.0,949.0,79.0,0.0
chr2,28300001,28400000.0,1020.0,831.0,72.0,0.0
chr2,28400001,28500000.0,934.0,603.0,33.0,0.0
chr2,28500001,28600000.0,766.0,472.0,18.0,0.0
chr2,28600001,28700000.0,854.0,566.0,34.0,0.0
chr2,28700001,28800000.0,1017.0,739.0,33.0,0.387581005
chr2,28800001,28900000.0,879.0,551.0,22.0,0.0
chr2,28900001,29000000.0,974.0,820.0,29.0,0.0
chr2,29000001,29100000.0,790.0,598.0,52.0,0.387581005
chr2,29100001,29200000.0,816.0,625.0,97.0,0.0
chr2,29200001,29300000.0,713.0,626.0,184.0,0.0
chr2,29300001,29400000.0,808.0,737.0,183.0,0.0
chr2,29400001,29500000.0,870.0,563.0,63.0,0.0
chr2,29500001,29600000.0,889.0,689.0,148.0,0.0
chr2,29600001,29700000.0,692.0,350.0,112.0,0.0
chr2,29700001,29800000.0,869.0,764.0,162.0,0.0
chr2,29800001,29900000.0,1024.0,865.0,122.0,0.0
chr2,29900001,30000000.0,749.0,813.0,53.0,0.387581005
chr2,30000001,30100000.0,927.0,788.0,73.0,0.0
chr2,30100001,30200000.0,841.0,986.0,54.0,0.0
chr2,30200001,30300000.0,908.0,818.0,68.0,0.0
chr2,30300001,30400000.0,618.0,525.0,20.0,0.0
chr2,30400001,30500000.0,879.0,572.0,139.0,0.0
chr2,30500001,30600000.0,872.0,576.0,112.0,0.0
chr2,30600001,30700000.0,709.0,381.0,86.0,0.0
chr2,30700001,30800000.0,1062.0,701.0,118.0,0.0
chr2,30800001,30900000.0,595.0,306.0,22.0,0.0
chr2,30900001,31000000.0,714.0,471.0,12.0,0.0
chr2,31000001,31100000.0,911.0,863.0,19.0,0.0
chr2,31100001,31200000.0,665.0,761.0,27.0,0.0
chr2,31200001,31300000.0,763.0,673.0,80.0,0.0
chr2,31300001,31400000.0,604.0,270.0,98.0,0.0
chr2,31400001,31500000.0,825.0,462.0,95.0,0.0
chr2,31500001,31600000.0,735.0,411.0,162.0,0.0
chr2,31600001,31700000.0,618.0,240.0,158.0,0.0
chr2,31700001,31800000.0,715.0,610.0,203.0,0.387581005
chr2,31800001,31900000.0,614.0,188.0,79.0,0.0
chr2,31900001,32000000.0,671.0,211.0,100.0,0.0
chr2,32000001,32100000.0,777.0,674.0,102.0,0.0
chr2,32100001,32200000.0,938.0,642.0,76.0,0.0
chr2,32200001,32300000.0,785.0,672.0,173.0,0.0
chr2,32300001,32400000.0,827.0,433.0,115.0,0.0
chr2,32400001,32500000.0,808.0,427.0,249.0,0.0
chr2,32500001,32600000.0,770.0,421.0,125.0,0.0
chr2,32600001,32700000.0,748.0,598.0,84.0,0.0
chr2,32700001,32800000.0,1032.0,789.0,47.0,0.0
chr2,32800001,32900000.0,844.0,545.0,118.0,0.0
chr2,32900001,33000000.0,701.0,464.0,193.0,0.0
chr2,33000001,33100000.0,733.0,514.0,319.0,0.0
chr2,33100001,33200000.0,765.0,378.0,84.0,0.0
chr2,33200001,33300000.0,639.0,420.0,224.0,0.0
chr2,33300001,33400000.0,606.0,202.0,186.0,0.0
chr2,33400001,33500000.0,897.0,532.0,186.0,0.387581005
chr2,33500001,33600000.0,482.0,189.0,216.0,0.0
chr2,33600001,33700000.0,431.0,174.0,249.0,0.0
chr2,33700001,33800000.0,377.0,112.0,161.0,0.0
chr2,33800001,33900000.0,710.0,305.0,286.0,0.0
chr2,33900001,34000000.0,687.0,615.0,261.0,0.0
chr2,34000001,34100000.0,586.0,325.0,147.0,0.0
chr2,34100001,34200000.0,498.0,222.0,217.0,0.0
chr2,34200001,34300000.0,486.0,258.0,116.0,0.38459985700000004
chr2,34300001,34400000.0,757.0,469.0,169.0,0.38459985700000004
chr2,34400001,34500000.0,622.0,514.0,209.0,0.0
chr2,34500001,34600000.0,704.0,295.0,119.0,0.0
chr2,34600001,34700000.0,549.0,274.0,238.0,0.38459985700000004
chr2,34700001,34800000.0,536.0,195.0,159.0,0.0
chr2,34800001,34900000.0,598.0,281.0,233.0,0.387581005
chr2,34900001,35000000.0,409.0,146.0,114.0,0.0
chr2,35000001,35100000.0,803.0,555.0,31.0,0.387581005
chr2,35100001,35200000.0,713.0,411.0,44.0,0.0
chr2,35200001,35300000.0,805.0,164.0,98.0,0.781265138
chr2,35300001,35400000.0,590.0,103.0,215.0,0.387581005
chr2,35400001,35500000.0,694.0,453.0,212.0,2.0009374109999998
chr2,35500001,35600000.0,534.0,245.0,390.0,0.387581005
chr2,35600001,35700000.0,457.0,163.0,210.0,1.587733453
chr2,35700001,35800000.0,576.0,204.0,148.0,1.587733453
chr2,35800001,35900000.0,485.0,174.0,196.0,0.0
chr2,35900001,36000000.0,548.0,138.0,162.0,0.387581005
chr2,36000001,36100000.0,604.0,143.0,156.0,0.39060872700000004
chr2,36100001,36200000.0,522.0,205.0,195.0,0.39060872700000004
chr2,36200001,36300000.0,496.0,240.0,162.0,0.39060872700000004
chr2,36300001,36400000.0,639.0,90.0,75.0,1.190624991
chr2,36400001,36500000.0,565.0,129.0,167.0,0.39060872700000004
chr2,36500001,36600000.0,702.0,212.0,211.0,0.787417067
chr2,36600001,36700000.0,740.0,133.0,173.0,2.440797479
chr2,36700001,36800000.0,692.0,111.0,109.0,0.39060872700000004
chr2,36800001,36900000.0,740.0,458.0,134.0,1.190624991
chr2,36900001,37000000.0,836.0,353.0,110.0,0.0
chr2,37000001,37100000.0,655.0,272.0,64.0,0.39060872700000004
chr2,37100001,37200000.0,527.0,170.0,217.0,0.387581005
chr2,37200001,37300000.0,557.0,166.0,138.0,0.387581005
chr2,37300001,37400000.0,502.0,123.0,178.0,0.387581005
chr2,37400001,37500000.0,652.0,72.0,233.0,1.190624991
chr2,37500001,37600000.0,731.0,126.0,54.0,1.626480472
chr2,37600001,37700000.0,650.0,82.0,61.0,2.050188594
chr2,37700001,37800000.0,634.0,180.0,185.0,0.800016235
chr2,37800001,37900000.0,519.0,205.0,120.0,1.209833517
chr2,37900001,38000000.0,741.0,297.0,141.0,0.0
chr2,38000001,38100000.0,743.0,135.0,151.0,1.190624991
chr2,38100001,38200000.0,490.0,110.0,80.0,1.600442304
chr2,38200001,38300000.0,577.0,173.0,244.0,0.39060872700000004
chr2,38300001,38400000.0,499.0,93.0,84.0,1.190624991
chr2,38400001,38500000.0,607.0,231.0,196.0,0.0
chr2,38500001,38600000.0,436.0,142.0,336.0,0.39368412399999997
chr2,38600001,38700000.0,565.0,85.0,94.0,0.39368412399999997
chr2,38700001,38800000.0,677.0,119.0,131.0,0.39368412399999997
chr2,38800001,38900000.0,471.0,566.0,502.0,0.39368412399999997
chr2,38900001,39000000.0,485.0,199.0,132.0,0.39368412399999997
chr2,39000001,39100000.0,648.0,76.0,97.0,2.033504203
chr2,39100001,39200000.0,608.0,186.0,163.0,0.0
chr2,39200001,39300000.0,675.0,162.0,219.0,0.39680833
chr2,39300001,39400000.0,529.0,151.0,189.0,0.800016235
chr2,39400001,39500000.0,491.0,152.0,207.0,0.39998251700000004
chr2,39500001,39600000.0,492.0,206.0,277.0,1.639819972
chr2,39600001,39700000.0,467.0,110.0,126.0,0.0
chr2,39700001,39800000.0,378.0,171.0,218.0,0.39998251700000004
chr2,39800001,39900000.0,578.0,143.0,143.0,0.813025155
chr2,39900001,40000000.0,385.0,176.0,135.0,0.39998251700000004
chr2,40000001,40100000.0,435.0,261.0,159.0,0.39680833
chr2,40100001,40200000.0,330.0,86.0,179.0,0.0
chr2,40200001,40300000.0,422.0,120.0,157.0,0.806468237
chr2,40300001,40400000.0,384.0,107.0,228.0,0.39680833
chr2,40400001,40500000.0,426.0,231.0,270.0,1.209833517
chr2,40500001,40600000.0,561.0,85.0,250.0,0.39680833
chr2,40600001,40700000.0,506.0,270.0,135.0,0.39680833
chr2,40700001,40800000.0,477.0,242.0,202.0,0.39998251700000004
chr2,40800001,40900000.0,483.0,236.0,176.0,2.033504203
chr2,40900001,41000000.0,591.0,67.0,117.0,0.39368412399999997
chr2,41000001,41100000.0,530.0,213.0,215.0,0.7936666509999999
chr2,41100001,41200000.0,538.0,126.0,143.0,2.033504203
chr2,41200001,41300000.0,570.0,119.0,74.0,0.7936666509999999
chr2,41300001,41400000.0,507.0,145.0,220.0,0.39368412399999997
chr2,41400001,41500000.0,631.0,125.0,102.0,0.0
chr2,41500001,41600000.0,638.0,216.0,227.0,0.39998251700000004
chr2,41600001,41700000.0,622.0,121.0,138.0,0.0
chr2,41700001,41800000.0,502.0,199.0,171.0,0.39998251700000004
chr2,41800001,41900000.0,435.0,89.0,202.0,0.0
chr2,41900001,42000000.0,328.0,102.0,123.0,0.39998251700000004
chr2,42000001,42100000.0,510.0,214.0,265.0,0.806468237
chr2,42100001,42200000.0,397.0,259.0,173.0,0.39680833
chr2,42200001,42300000.0,392.0,135.0,168.0,1.200152391
chr2,42300001,42400000.0,351.0,137.0,183.0,0.0
chr2,42400001,42500000.0,428.0,112.0,329.0,0.39998251700000004
chr2,42500001,42600000.0,441.0,109.0,230.0,0.39998251700000004
chr2,42600001,42700000.0,497.0,159.0,200.0,0.39998251700000004
chr2,42700001,42800000.0,465.0,112.0,259.0,1.2196721209999999
chr2,42800001,42900000.0,634.0,393.0,90.0,0.0
chr2,42900001,43000000.0,385.0,158.0,186.0,0.39680833
chr2,43000001,43100000.0,665.0,149.0,140.0,0.806468237
chr2,43100001,43200000.0,441.0,363.0,168.0,0.39998251700000004
chr2,43200001,43300000.0,443.0,98.0,159.0,0.39998251700000004
chr2,43300001,43400000.0,400.0,92.0,178.0,0.806468237
chr2,43400001,43500000.0,487.0,139.0,90.0,1.209833517
chr2,43500001,43600000.0,612.0,163.0,98.0,0.39680833
chr2,43600001,43700000.0,586.0,78.0,80.0,0.0
chr2,43700001,43800000.0,471.0,122.0,124.0,0.39680833
chr2,43800001,43900000.0,469.0,255.0,291.0,0.7936666509999999
chr2,43900001,44000000.0,628.0,193.0,124.0,0.39368412399999997
chr2,44000001,44100000.0,575.0,251.0,95.0,0.7936666509999999
chr2,44100001,44200000.0,587.0,50.0,98.0,0.7936666509999999
chr2,44200001,44300000.0,696.0,371.0,233.0,0.7936666509999999
chr2,44300001,44400000.0,564.0,73.0,65.0,0.0
chr2,44400001,44500000.0,501.0,66.0,88.0,0.787417067
chr2,44500001,44600000.0,428.0,144.0,229.0,0.0
chr2,44600001,44700000.0,599.0,296.0,279.0,0.39060872700000004
chr2,44700001,44800000.0,570.0,144.0,116.0,0.0
chr2,44800001,44900000.0,382.0,75.0,124.0,0.0
chr2,44900001,45000000.0,418.0,85.0,189.0,0.7936666509999999
chr2,45000001,45100000.0,408.0,127.0,105.0,0.39060872700000004
chr2,45100001,45200000.0,553.0,107.0,143.0,0.0
chr2,45200001,45300000.0,794.0,503.0,208.0,0.39060872700000004
chr2,45300001,45400000.0,701.0,328.0,123.0,0.787417067
chr2,45400001,45500000.0,743.0,359.0,179.0,0.0
chr2,45500001,45600000.0,1320.0,863.0,325.0,0.787417067
chr2,45600001,45700000.0,497.0,156.0,151.0,0.787417067
chr2,45700001,45800000.0,462.0,165.0,177.0,1.600442304
chr2,45800001,45900000.0,448.0,92.0,84.0,0.387581005
chr2,45900001,46000000.0,429.0,132.0,238.0,0.781265138
chr2,46000001,46100000.0,403.0,88.0,145.0,0.781265138
chr2,46100001,46200000.0,389.0,84.0,252.0,0.387581005
chr2,46200001,46300000.0,414.0,34.0,91.0,0.387581005
chr2,46300001,46400000.0,418.0,69.0,146.0,0.787417067
chr2,46400001,46500000.0,458.0,257.0,192.0,0.39060872700000004
chr2,46500001,46600000.0,577.0,123.0,213.0,0.0
chr2,46600001,46700000.0,479.0,99.0,68.0,0.39060872700000004
chr2,46700001,46800000.0,562.0,443.0,88.0,0.0
chr2,46800001,46900000.0,494.0,141.0,13.0,0.39060872700000004
chr2,46900001,47000000.0,474.0,55.0,177.0,0.787417067
chr2,47000001,47100000.0,534.0,73.0,96.0,1.190624991
chr2,47100001,47200000.0,523.0,102.0,190.0,0.39060872700000004
chr2,47200001,47300000.0,484.0,72.0,128.0,0.0
chr2,47300001,47400000.0,574.0,140.0,197.0,0.39060872700000004
chr2,47400001,47500000.0,466.0,93.0,173.0,1.600442304
chr2,47500001,47600000.0,453.0,121.0,195.0,0.0
chr2,47600001,47700000.0,470.0,104.0,190.0,0.39060872700000004
chr2,47700001,47800000.0,343.0,87.0,126.0,0.0
chr2,47800001,47900000.0,493.0,333.0,120.0,0.39060872700000004
chr2,47900001,48000000.0,373.0,134.0,228.0,0.0
chr2,48000001,48100000.0,462.0,50.0,122.0,0.39060872700000004
chr2,48100001,48200000.0,389.0,78.0,138.0,0.39060872700000004
chr2,48200001,48300000.0,374.0,102.0,183.0,0.39060872700000004
chr2,48300001,48400000.0,393.0,148.0,254.0,1.190624991
chr2,48400001,48500000.0,478.0,105.0,189.0,0.0
chr2,48500001,48600000.0,475.0,236.0,196.0,0.39368412399999997
chr2,48600001,48700000.0,525.0,84.0,270.0,0.39368412399999997
chr2,48700001,48800000.0,567.0,91.0,233.0,0.0
chr2,48800001,48900000.0,504.0,157.0,166.0,0.39368412399999997
chr2,48900001,49000000.0,596.0,132.0,116.0,0.39368412399999997
chr2,49000001,49100000.0,409.0,110.0,198.0,0.39368412399999997
chr2,49100001,49200000.0,591.0,77.0,236.0,0.787417067
chr2,49200001,49300000.0,525.0,69.0,90.0,0.0
chr2,49300001,49400000.0,517.0,150.0,157.0,0.787417067
chr2,49400001,49500000.0,290.0,102.0,169.0,1.600442304
chr2,49500001,49600000.0,500.0,136.0,160.0,0.39060872700000004
chr2,49600001,49700000.0,334.0,53.0,112.0,0.0
chr2,49700001,49800000.0,506.0,160.0,278.0,0.787417067
chr2,49800001,49900000.0,648.0,156.0,256.0,2.017089302
chr2,49900001,50000000.0,437.0,295.0,168.0,0.39060872700000004
chr2,50000001,50100000.0,366.0,81.0,167.0,0.39060872700000004
chr2,50100001,50200000.0,409.0,100.0,131.0,0.39060872700000004
chr2,50200001,50300000.0,498.0,92.0,162.0,0.0
chr2,50300001,50400000.0,468.0,126.0,92.0,1.190624991
chr2,50400001,50500000.0,343.0,105.0,234.0,0.39060872700000004
chr2,50500001,50600000.0,556.0,135.0,131.0,0.0
chr2,50600001,50700000.0,571.0,186.0,221.0,0.39060872700000004
chr2,50700001,50800000.0,608.0,131.0,155.0,0.39060872700000004
chr2,50800001,50900000.0,622.0,153.0,216.0,0.787417067
chr2,50900001,51000000.0,522.0,145.0,102.0,1.600442304
chr2,51000001,51100000.0,494.0,205.0,102.0,0.39060872700000004
chr2,51100001,51200000.0,339.0,95.0,377.0,0.0
chr2,51200001,51300000.0,377.0,79.0,157.0,1.600442304
chr2,51300001,51400000.0,335.0,88.0,183.0,1.190624991
chr2,51400001,51500000.0,412.0,124.0,196.0,0.787417067
chr2,51500001,51600000.0,412.0,129.0,137.0,0.39060872700000004
chr2,51600001,51700000.0,364.0,78.0,224.0,0.787417067
chr2,51700001,51800000.0,464.0,106.0,167.0,0.387581005
chr2,51800001,51900000.0,351.0,239.0,121.0,0.775208593
chr2,51900001,52000000.0,380.0,122.0,139.0,1.172016951
chr2,52000001,52100000.0,492.0,189.0,254.0,0.0
chr2,52100001,52200000.0,507.0,534.0,320.0,1.172016951
chr2,52200001,52300000.0,540.0,146.0,188.0,0.38459985700000004
chr2,52300001,52400000.0,539.0,166.0,183.0,0.787417067
chr2,52400001,52500000.0,353.0,75.0,145.0,0.0
chr2,52500001,52600000.0,371.0,274.0,140.0,0.7936666509999999
chr2,52600001,52700000.0,515.0,88.0,95.0,0.7936666509999999
chr2,52700001,52800000.0,405.0,105.0,115.0,0.39368412399999997
chr2,52800001,52900000.0,534.0,109.0,126.0,0.39060872700000004
chr2,52900001,53000000.0,475.0,162.0,117.0,0.39060872700000004
chr2,53000001,53100000.0,428.0,165.0,84.0,0.39060872700000004
chr2,53100001,53200000.0,907.0,641.0,124.0,0.39060872700000004
chr2,53200001,53300000.0,906.0,602.0,122.0,1.190624991
chr2,53300001,53400000.0,476.0,1134.0,68.0,0.387581005
chr3,1,100000.0,717.0,102.0,68.0,0.0
chr3,100001,200000.0,737.0,133.0,74.0,0.0
chr3,200001,300000.0,876.0,179.0,99.0,0.0
chr3,300001,400000.0,634.0,133.0,130.0,0.0
chr3,400001,500000.0,644.0,118.0,81.0,0.0
chr3,500001,600000.0,640.0,70.0,95.0,2.033504203
chr3,600001,700000.0,771.0,125.0,68.0,0.39368412399999997
chr3,700001,800000.0,588.0,227.0,113.0,0.39368412399999997
chr3,800001,900000.0,655.0,156.0,107.0,0.787417067
chr3,900001,1000000.0,931.0,234.0,64.0,1.600442304
chr3,1000001,1100000.0,416.0,119.0,106.0,0.787417067
chr3,1100001,1200000.0,774.0,139.0,181.0,2.421085359
chr3,1200001,1300000.0,672.0,141.0,160.0,0.387581005
chr3,1300001,1400000.0,900.0,158.0,172.0,0.39060872700000004
chr3,1400001,1500000.0,616.0,237.0,109.0,0.787417067
chr3,1500001,1600000.0,671.0,190.0,189.0,1.190624991
chr3,1600001,1700000.0,495.0,105.0,138.0,1.190624991
chr3,1700001,1800000.0,624.0,105.0,61.0,1.200152391
chr3,1800001,1900000.0,589.0,160.0,187.0,2.4608334590000003
chr3,1900001,2000000.0,637.0,98.0,210.0,2.9197750260000004
chr3,2000001,2100000.0,592.0,203.0,191.0,0.806468237
chr3,2100001,2200000.0,601.0,135.0,123.0,2.481201352
chr3,2200001,2300000.0,506.0,220.0,146.0,0.7936666509999999
chr3,2300001,2400000.0,570.0,143.0,202.0,0.7936666509999999
chr3,2400001,2500000.0,486.0,84.0,265.0,0.0
chr3,2500001,2600000.0,462.0,220.0,101.0,2.895593841
chr3,2600001,2700000.0,587.0,229.0,211.0,0.7936666509999999
chr3,2700001,2800000.0,739.0,185.0,237.0,0.0
chr3,2800001,2900000.0,770.0,103.0,137.0,1.200152391
chr3,2900001,3000000.0,698.0,145.0,75.0,0.0
chr3,3000001,3100000.0,582.0,311.0,78.0,1.200152391
chr3,3100001,3200000.0,516.0,294.0,282.0,1.1812476840000001
chr3,3200001,3300000.0,615.0,102.0,116.0,1.1812476840000001
chr3,3300001,3400000.0,668.0,241.0,162.0,0.387581005
chr3,3400001,3500000.0,672.0,203.0,197.0,0.387581005
chr3,3500001,3600000.0,681.0,207.0,178.0,2.0009374109999998
chr3,3600001,3700000.0,539.0,268.0,153.0,0.0
chr3,3700001,3800000.0,842.0,433.0,191.0,0.387581005
chr3,3800001,3900000.0,1174.0,324.0,101.0,0.0
chr3,3900001,4000000.0,736.0,508.0,115.0,0.387581005
chr3,4000001,4100000.0,760.0,247.0,151.0,0.781265138
chr3,4100001,4200000.0,749.0,436.0,228.0,1.1812476840000001
chr3,4200001,4300000.0,814.0,178.0,145.0,2.0009374109999998
chr3,4300001,4400000.0,612.0,240.0,234.0,0.387581005
chr3,4400001,4500000.0,786.0,317.0,152.0,0.0
chr3,4500001,4600000.0,851.0,209.0,139.0,0.0
chr3,4600001,4700000.0,1021.0,651.0,78.0,0.0
chr3,4700001,4800000.0,866.0,211.0,58.0,1.190624991
chr3,4800001,4900000.0,774.0,406.0,123.0,0.787417067
chr3,4900001,5000000.0,753.0,297.0,163.0,0.787417067
chr3,5000001,5100000.0,673.0,248.0,134.0,0.787417067
chr3,5100001,5200000.0,651.0,347.0,80.0,0.7936666509999999
chr3,5200001,5300000.0,781.0,430.0,246.0,1.200152391
chr3,5300001,5400000.0,833.0,435.0,102.0,0.0
chr3,5400001,5500000.0,877.0,581.0,40.0,0.0
chr3,5500001,5600000.0,689.0,379.0,205.0,0.39368412399999997
chr3,5600001,5700000.0,658.0,586.0,143.0,0.0
